latitude,longitude,idcomunidad,comunidad,idprovincia,provincia,COD_AEMET,municipio,zona,altitud,poblacion_muni,superficie_muni,id_zona_meteo,zona_meteo,NATCODE,fecha,tmax,tmin,racha,prec,velmedia,dir,fe_month,superficie_quemada
"39,7553522","2,90186218",4,Islas Baleares,7,Illes Balears,07058,Selva,Mediterráneo,200,4080,"4874,7562",645403,Interior de Mallorca,34040707058,2021-09-17,30,19,0,1,5,SO,9,Incendio < 500 ha
"39,33869409","3,05568485",4,Islas Baleares,7,Illes Balears,07059,"Salines, ses",Mediterráneo,42,5096,"3911,8899",645404,Sur de Mallorca,34040707059,2021-09-17,30,19,0,1,10,S,9,Incendio < 10 ha
"39,64286417","3,01060535",4,Islas Baleares,7,Illes Balears,07060,Sineu,Mediterráneo,142,4030,"4773,6825",645403,Interior de Mallorca,34040707060,2021-09-17,30,19,0,1,15,SO,9,Incendio < 30 ha
"39,7644573","2,71413767",4,Islas Baleares,7,Illes Balears,07061,Sóller,Mediterráneo,37,13634,"4279,8259",645401,Sierra Tramontana,34040707061,2021-09-17,30,19,0,1,10,O,9,Incendio < 30 ha
"39,62043877","3,36006337",4,Islas Baleares,7,Illes Balears,07062,Son Servera,Mediterráneo,80,11817,"4256,452",645405,Levante mallorquín,34040707062,2021-09-17,30,19,0,1,10,S,9,Gran Incendio >= 500 ha
"39,70926921","2,62218352",4,Islas Baleares,7,Illes Balears,07063,Valldemossa,Mediterráneo,409,2009,"4292,5304",645401,Sierra Tramontana,34040707063,2021-09-17,30,19,0,1,10,O,9,Incendio < 30 ha
"39,87832753","4,28966629",4,Islas Baleares,7,Illes Balears,07064,"Castell, es",Mediterráneo,16,7572,"1163,44",645501,Menorca,34040707064,2021-09-17,30,19,0,1,10,SO,9,Gran Incendio >= 500 ha
"39,56790262","3,08744135",4,Islas Baleares,7,Illes Balears,07065,Vilafranca de Bonany,Mediterráneo,96,3466,"2395,7809",645403,Interior de Mallorca,34040707065,2021-09-17,30,19,0,1,10,SO,9,Gran Incendio >= 500 ha
"39,65016306","3,11196402",4,Islas Baleares,7,Illes Balears,07901,Ariany,Mediterráneo,115,902,"2313,7771",645403,Interior de Mallorca,34040707901,2021-09-17,30,19,0,1,10,S,9,Incendio < 500 ha
"39,94614691","4,051704",4,Islas Baleares,7,Illes Balears,07902,"Migjorn Gran, Es",Mediterráneo,107,1463,3144,645501,Menorca,34040707902,2021-09-17,30,19,0,1,15,O,9,Incendio < 10 ha
"39,57114699","2,65181698",4,Islas Baleares,7,Illes Balears,07040,Palma,Mediterráneo,24,422587,"20862,973",645404,Sur de Mallorca,34040707040,2021-09-17,30,19,0,1,10,SO,9,Gran Incendio >= 500 ha
"39,43054249","3,01814674",4,Islas Baleares,7,Illes Balears,07013,Campos,Mediterráneo,22,11283,"14969,2585",645404,Sur de Mallorca,34040707013,2021-09-17,30,19,0,1,10,SO,9,Gran Incendio >= 500 ha
"39,70531287","2,78929422",4,Islas Baleares,7,Illes Balears,07001,Alaró,Mediterráneo,224,5617,"4572,1699",645403,Interior de Mallorca,34040707001,2021-09-18,30,18,0,1,0,C,9,Incendio < 500 ha
"39,93484767","4,13954133",4,Islas Baleares,7,Illes Balears,07002,Alaior,Mediterráneo,129,9467,"10986,396",645501,Menorca,34040707002,2021-09-18,30,18,0,1,10,NE,9,Incendio < 100 ha
"39,85133232","3,12052167",4,Islas Baleares,7,Illes Balears,07003,Alcúdia,Mediterráneo,15,20819,"6001,7154",645402,Norte y nordeste de Mallorca,34040707003,2021-09-18,30,18,0,1,10,NE,9,Conato < 1 ha
"39,55960002","2,89590963",4,Islas Baleares,7,Illes Balears,07004,Algaida,Mediterráneo,194,5793,"8977,5209",645403,Interior de Mallorca,34040707004,2021-09-18,30,18,0,1,0,C,9,Incendio < 500 ha
"39,57698567","2,42166738",4,Islas Baleares,7,Illes Balears,07005,Andratx,Mediterráneo,99,11433,"8145,5403",645404,Sur de Mallorca,34040707005,2021-09-18,30,18,0,1,10,NO,9,Incendio < 10 ha
"39,6959618","3,35420478",4,Islas Baleares,7,Illes Balears,07006,Artà,Mediterráneo,143,7984,"13979,3277",645402,Norte y nordeste de Mallorca,34040707006,2021-09-18,30,18,0,1,15,NE,9,Incendio < 30 ha
"39,68725234","2,51404544",4,Islas Baleares,7,Illes Balears,07007,Banyalbufar,Mediterráneo,109,523,"1805,6886",645401,Sierra Tramontana,34040707007,2021-09-18,30,18,0,1,5,NO,9,Incendio < 100 ha
"39,68898957","2,84218549",4,Islas Baleares,7,Illes Balears,07008,Binissalem,Mediterráneo,136,8756,"2977,2138",645403,Interior de Mallorca,34040707008,2021-09-18,30,18,0,1,0,C,9,Gran Incendio >= 500 ha
"39,7590053","2,9855715",4,Islas Baleares,7,Illes Balears,07009,Búger,Mediterráneo,102,1087,"828,786",645402,Norte y nordeste de Mallorca,34040707009,2021-09-18,30,18,0,1,10,NE,9,Incendio < 100 ha
"39,69606038","2,69938561",4,Islas Baleares,7,Illes Balears,07010,Bunyola,Mediterráneo,214,6895,"8469,7267",645401,Sierra Tramontana,34040707010,2021-09-18,30,18,0,1,5,O,9,Incendio < 10 ha
"39,5658892","2,50248281",4,Islas Baleares,7,Illes Balears,07011,Calvià,Mediterráneo,109,51710,"14502,2257",645404,Sur de Mallorca,34040707011,2021-09-18,30,18,0,1,5,O,9,Incendio < 10 ha
"39,77486818","2,96607993",4,Islas Baleares,7,Illes Balears,07012,Campanet,Mediterráneo,130,2648,"3465,224",645402,Norte y nordeste de Mallorca,34040707012,2021-09-18,30,18,0,1,10,NE,9,Incendio < 10 ha
"39,43054249","3,01814674",4,Islas Baleares,7,Illes Balears,07013,Campos,Mediterráneo,22,11283,"14969,2585",645404,Sur de Mallorca,34040707013,2021-09-18,30,18,0,1,5,SE,9,Incendio < 10 ha
"39,70272083","3,43335832",4,Islas Baleares,7,Illes Balears,07014,Capdepera,Mediterráneo,98,12158,"5491,8208",645402,Norte y nordeste de Mallorca,34040707014,2021-09-18,30,18,0,1,15,NE,9,Conato < 1 ha
"40,00191941","3,83794037",4,Islas Baleares,7,Illes Balears,07015,Ciutadella de Menorca,Mediterráneo,19,30588,"18634,209",645501,Menorca,34040707015,2021-09-18,30,18,0,1,10,N,9,Incendio < 10 ha
"39,66870194","2,8139355",4,Islas Baleares,7,Illes Balears,07016,Consell,Mediterráneo,152,4125,"1370,2117",645403,Interior de Mallorca,34040707016,2021-09-18,30,18,0,1,0,C,9,Incendio < 10 ha
"39,65741566","2,95035295",4,Islas Baleares,7,Illes Balears,07017,Costitx,Mediterráneo,138,1329,"1536,6492",645403,Interior de Mallorca,34040707017,2021-09-18,30,18,0,1,5,E,9,Incendio < 10 ha
"39,74902676","2,64671196",4,Islas Baleares,7,Illes Balears,07018,Deià,Mediterráneo,201,630,"1520,553",645401,Sierra Tramontana,34040707018,2021-09-18,30,18,0,1,0,C,9,Incendio < 100 ha
"39,82311033","2,88475312",4,Islas Baleares,7,Illes Balears,07019,Escorca,Mediterráneo,481,208,"13938,7221",645401,Sierra Tramontana,34040707019,2021-09-18,30,18,0,1,10,NE,9,Incendio < 500 ha
"39,66685542","2,57938287",4,Islas Baleares,7,Illes Balears,07020,Esporles,Mediterráneo,178,5113,"3529,3433",645401,Sierra Tramontana,34040707020,2021-09-18,30,18,0,1,5,O,9,Conato < 1 ha
"39,65367759","2,48208552",4,Islas Baleares,7,Illes Balears,07021,Estellencs,Mediterráneo,140,327,"1343,9483",645401,Sierra Tramontana,34040707021,2021-09-18,30,18,0,1,10,NO,9,Incendio < 500 ha
"39,46872493","3,14917515",4,Islas Baleares,7,Illes Balears,07022,Felanitx,Mediterráneo,110,18202,"16979,4354",645405,Levante mallorquín,34040707022,2021-09-18,30,18,0,1,5,E,9,Gran Incendio >= 500 ha
"39,98257652","4,00760611",4,Islas Baleares,7,Illes Balears,07023,Ferreries,Mediterráneo,138,4908,"6608,9395",645501,Menorca,34040707023,2021-09-18,30,18,0,1,5,NE,9,Incendio < 30 ha
"38,7053186","1,4281037",4,Islas Baleares,7,Illes Balears,07024,Formentera,Mediterráneo,40,11904,"8324,3272",645301,Ibiza y Formentera,34040707024,2021-09-18,30,18,0,1,10,S,9,Gran Incendio >= 500 ha
"39,78221695","2,74130906",4,Islas Baleares,7,Illes Balears,07025,Fornalutx,Mediterráneo,143,679,"1948,9994",645401,Sierra Tramontana,34040707025,2021-09-18,30,18,0,1,0,C,9,Conato < 1 ha
"38,90666947","1,43622903",4,Islas Baleares,7,Illes Balears,07026,Eivissa,Mediterráneo,81,51128,"1114,4405",645301,Ibiza y Formentera,34040707026,2021-09-18,30,18,0,1,0,C,9,Incendio < 30 ha
"39,72118528","2,91196747",4,Islas Baleares,7,Illes Balears,07027,Inca,Mediterráneo,118,33679,"5833,8377",645403,Interior de Mallorca,34040707027,2021-09-18,30,18,0,1,0,C,9,Gran Incendio >= 500 ha
"39,61804799","2,97531312",4,Islas Baleares,7,Illes Balears,07028,Lloret de Vistalegre,Mediterráneo,168,1437,"1744,1085",645403,Interior de Mallorca,34040707028,2021-09-18,30,18,0,1,5,E,9,Gran Incendio >= 500 ha
"39,71897118","2,86747096",4,Islas Baleares,7,Illes Balears,07029,Lloseta,Mediterráneo,159,6122,"1209,8884",645403,Interior de Mallorca,34040707029,2021-09-18,30,18,0,1,0,C,9,Incendio < 30 ha
"39,70079115","3,00508565",4,Islas Baleares,7,Illes Balears,07030,Llubí,Mediterráneo,71,2298,"3492,0697",645403,Interior de Mallorca,34040707030,2021-09-18,30,18,0,1,10,NE,9,Gran Incendio >= 500 ha
"39,49075501","2,89030165",4,Islas Baleares,7,Illes Balears,07031,Llucmajor,Mediterráneo,141,37752,"32733,0344",645404,Sur de Mallorca,34040707031,2021-09-18,30,18,0,1,10,SO,9,Incendio < 30 ha
"39,88752218","4,26546555",4,Islas Baleares,7,Illes Balears,07032,Maó-Mahón,Mediterráneo,35,29592,"11731,09",645501,Menorca,34040707032,2021-09-18,30,18,0,1,10,NE,9,Incendio < 10 ha
"39,56889081","3,20952136",4,Islas Baleares,7,Illes Balears,07033,Manacor,Mediterráneo,90,44527,"26030,5982",645405,Levante mallorquín,34040707033,2021-09-18,30,18,0,1,10,E,9,Incendio < 10 ha
"39,75000601","2,87100752",4,Islas Baleares,7,Illes Balears,07034,Mancor de la Vall,Mediterráneo,214,1528,"1989,0323",645403,Interior de Mallorca,34040707034,2021-09-18,30,18,0,1,0,C,9,Incendio < 10 ha
"39,66430372","3,07329391",4,Islas Baleares,7,Illes Balears,07035,Maria de la Salut,Mediterráneo,107,2245,"3052,2076",645403,Interior de Mallorca,34040707035,2021-09-18,30,18,0,1,10,NE,9,Incendio < 10 ha
"39,62197678","2,750216646",4,Islas Baleares,7,Illes Balears,07036,Marratxí,Mediterráneo,138,37724,"5421,745",645404,Sur de Mallorca,34040707036,2021-09-18,30,18,0,1,0,C,9,Incendio < 500 ha
"39,98840625","4,09305293",4,Islas Baleares,7,Illes Balears,07037,"Mercadal, Es",Mediterráneo,58,5316,"13833,7911",645501,Menorca,34040707037,2021-09-18,30,18,0,1,10,NE,9,Gran Incendio >= 500 ha
"39,56754682","2,98125608",4,Islas Baleares,7,Illes Balears,07038,Montuïri,Mediterráneo,163,2987,"4112,6975",645403,Interior de Mallorca,34040707038,2021-09-18,30,18,0,1,5,SE,9,Gran Incendio >= 500 ha
"39,73685393","3,05731321",4,Islas Baleares,7,Illes Balears,07039,Muro,Mediterráneo,72,7394,"5860,7682",645402,Norte y nordeste de Mallorca,34040707039,2021-09-18,30,18,0,1,15,NE,9,Conato < 1 ha
"39,57114699","2,65181698",4,Islas Baleares,7,Illes Balears,07040,Palma,Mediterráneo,24,422587,"20862,973",645404,Sur de Mallorca,34040707040,2021-09-18,30,18,0,1,10,SO,9,Gran Incendio >= 500 ha
"39,61130166","3,11229719",4,Islas Baleares,7,Illes Balears,07041,Petra,Mediterráneo,109,2942,"7003,9636",645403,Interior de Mallorca,34040707041,2021-09-18,30,18,0,1,10,NE,9,Gran Incendio >= 500 ha
"39,87749578","3,01575353",4,Islas Baleares,7,Illes Balears,07042,Pollença,Mediterráneo,47,16658,"15165,4414",645402,Norte y nordeste de Mallorca,34040707042,2021-09-18,30,18,0,1,10,NE,9,Gran Incendio >= 500 ha
"39,5149701","3,02406691",4,Islas Baleares,7,Illes Balears,07043,Porreres,Mediterráneo,127,5576,"8691,328",645403,Interior de Mallorca,34040707043,2021-09-18,30,18,0,1,5,E,9,Incendio < 100 ha
"39,77003222","3,02339911",4,Islas Baleares,7,Illes Balears,07044,"Pobla, Sa",Mediterráneo,23,13764,"4858,6157",645402,Norte y nordeste de Mallorca,34040707044,2021-09-18,30,18,0,1,10,NE,9,Incendio < 100 ha
"39,62087168","2,5266031",4,Islas Baleares,7,Illes Balears,07045,Puigpunyent,Mediterráneo,217,2044,"4231,3701",645401,Sierra Tramontana,34040707045,2021-09-18,30,18,0,1,5,O,9,Incendio < 30 ha
"38,98087489","1,30418187",4,Islas Baleares,7,Illes Balears,07046,Sant Antoni de Portmany,Mediterráneo,9,27033,"12679,8946",645301,Ibiza y Formentera,34040707046,2021-09-18,30,18,0,1,5,N,9,Incendio < 500 ha
"39,64769631","2,89777048",4,Islas Baleares,7,Illes Balears,07047,Sencelles,Mediterráneo,116,3370,"5285,739",645403,Interior de Mallorca,34040707047,2021-09-18,30,18,0,1,0,C,9,Incendio < 100 ha
"38,92188093","1,29287595",4,Islas Baleares,7,Illes Balears,07048,Sant Josep de sa Talaia,Mediterráneo,200,27732,"15938,3825",645301,Ibiza y Formentera,34040707048,2021-09-18,30,18,0,1,0,C,9,Incendio < 10 ha
"39,59697822","3,03858511",4,Islas Baleares,7,Illes Balears,07049,Sant Joan,Mediterráneo,142,2145,"3853,5875",645403,Interior de Mallorca,34040707049,2021-09-18,30,18,0,1,5,E,9,Incendio < 500 ha
"39,07784991","1,51409527",4,Islas Baleares,7,Illes Balears,07050,Sant Joan de Labritja,Mediterráneo,197,6576,"12165,9265",645301,Ibiza y Formentera,34040707050,2021-09-18,30,18,0,1,15,N,9,Conato < 1 ha
"39,61076123","3,28575127",4,Islas Baleares,7,Illes Balears,07051,Sant Llorenç des Cardassar,Mediterráneo,77,8742,"8208,2701",645405,Levante mallorquín,34040707051,2021-09-18,30,18,0,1,10,E,9,Incendio < 500 ha
"39,84910494","4,25765995",4,Islas Baleares,7,Illes Balears,07052,Sant Lluís,Mediterráneo,59,6735,"3468,75",645501,Menorca,34040707052,2021-09-18,30,18,0,1,10,NE,9,Incendio < 30 ha
"39,62413133","2,83985105",4,Islas Baleares,7,Illes Balears,07053,Santa Eugènia,Mediterráneo,129,1641,"2025,1605",645403,Interior de Mallorca,34040707053,2021-09-18,30,18,0,1,0,C,9,Incendio < 30 ha
"38,98383613","1,52911819",4,Islas Baleares,7,Illes Balears,07054,Santa Eulària des Riu,Mediterráneo,53,39358,"15358,4685",645301,Ibiza y Formentera,34040707054,2021-09-18,30,18,0,1,10,E,9,Incendio < 10 ha
"39,70308972","3,10127212",4,Islas Baleares,7,Illes Balears,07055,Santa Margalida,Mediterráneo,92,12797,"8650,5626",645402,Norte y nordeste de Mallorca,34040707055,2021-09-18,30,18,0,1,15,NE,9,Incendio < 10 ha
"39,64709883","2,77975044",4,Islas Baleares,7,Illes Balears,07056,Santa María del Camí,Mediterráneo,129,7486,"3761,8673",645403,Interior de Mallorca,34040707056,2021-09-18,30,18,0,1,0,C,9,Incendio < 30 ha
"39,35450328","3,12944446",4,Islas Baleares,7,Illes Balears,07057,Santanyí,Mediterráneo,59,12373,"12486,3057",645405,Levante mallorquín,34040707057,2021-09-18,30,18,0,1,5,SE,9,Incendio < 500 ha
"39,7553522","2,90186218",4,Islas Baleares,7,Illes Balears,07058,Selva,Mediterráneo,200,4080,"4874,7562",645403,Interior de Mallorca,34040707058,2021-09-18,30,18,0,1,0,C,9,Conato < 1 ha
"39,33869409","3,05568485",4,Islas Baleares,7,Illes Balears,07059,"Salines, ses",Mediterráneo,42,5096,"3911,8899",645404,Sur de Mallorca,34040707059,2021-09-18,30,18,0,1,5,SE,9,Incendio < 500 ha
"39,64286417","3,01060535",4,Islas Baleares,7,Illes Balears,07060,Sineu,Mediterráneo,142,4030,"4773,6825",645403,Interior de Mallorca,34040707060,2021-09-18,30,18,0,1,10,E,9,Gran Incendio >= 500 ha
"39,7644573","2,71413767",4,Islas Baleares,7,Illes Balears,07061,Sóller,Mediterráneo,37,13634,"4279,8259",645401,Sierra Tramontana,34040707061,2021-09-18,30,18,0,1,0,C,9,Gran Incendio >= 500 ha
"39,62043877","3,36006337",4,Islas Baleares,7,Illes Balears,07062,Son Servera,Mediterráneo,80,11817,"4256,452",645405,Levante mallorquín,34040707062,2021-09-18,30,18,0,1,10,NE,9,Incendio < 10 ha
"39,70926921","2,62218352",4,Islas Baleares,7,Illes Balears,07063,Valldemossa,Mediterráneo,409,2009,"4292,5304",645401,Sierra Tramontana,34040707063,2021-09-18,30,18,0,1,5,NO,9,Incendio < 100 ha
"39,87832753","4,28966629",4,Islas Baleares,7,Illes Balears,07064,"Castell, es",Mediterráneo,16,7572,"1163,44",645501,Menorca,34040707064,2021-09-18,30,18,0,1,10,NE,9,Incendio < 30 ha
"39,56790262","3,08744135",4,Islas Baleares,7,Illes Balears,07065,Vilafranca de Bonany,Mediterráneo,96,3466,"2395,7809",645403,Interior de Mallorca,34040707065,2021-09-18,30,18,0,1,5,E,9,Incendio < 10 ha
"39,65016306","3,11196402",4,Islas Baleares,7,Illes Balears,07901,Ariany,Mediterráneo,115,902,"2313,7771",645403,Interior de Mallorca,34040707901,2021-09-18,30,18,0,1,10,NE,9,Incendio < 10 ha
"39,94614691","4,051704",4,Islas Baleares,7,Illes Balears,07902,"Migjorn Gran, Es",Mediterráneo,107,1463,3144,645501,Menorca,34040707902,2021-09-18,30,18,0,1,10,NE,9,Incendio < 500 ha
"39,57114699","2,65181698",4,Islas Baleares,7,Illes Balears,07040,Palma,Mediterráneo,24,422587,"20862,973",645404,Sur de Mallorca,34040707040,2021-09-18,30,18,0,1,10,SO,9,Conato < 1 ha
"39,43054249","3,01814674",4,Islas Baleares,7,Illes Balears,07013,Campos,Mediterráneo,22,11283,"14969,2585",645404,Sur de Mallorca,34040707013,2021-09-18,30,18,0,1,5,SE,9,Incendio < 100 ha
"39,70531287","2,78929422",4,Islas Baleares,7,Illes Balears,07001,Alaró,Mediterráneo,224,5617,"4572,1699",645403,Interior de Mallorca,34040707001,2021-09-19,28,18,0,1,5,S,9,Conato < 1 ha
"39,93484767","4,13954133",4,Islas Baleares,7,Illes Balears,07002,Alaior,Mediterráneo,129,9467,"10986,396",645501,Menorca,34040707002,2021-09-19,28,18,0,0,15,E,9,Incendio < 500 ha
"39,85133232","3,12052167",4,Islas Baleares,7,Illes Balears,07003,Alcúdia,Mediterráneo,15,20819,"6001,7154",645402,Norte y nordeste de Mallorca,34040707003,2021-09-19,28,18,0,1,15,E,9,Incendio < 30 ha
"39,55960002","2,89590963",4,Islas Baleares,7,Illes Balears,07004,Algaida,Mediterráneo,194,5793,"8977,5209",645403,Interior de Mallorca,34040707004,2021-09-19,28,18,0,1,10,SE,9,Gran Incendio >= 500 ha
"39,57698567","2,42166738",4,Islas Baleares,7,Illes Balears,07005,Andratx,Mediterráneo,99,11433,"8145,5403",645404,Sur de Mallorca,34040707005,2021-09-19,28,18,0,1,10,S,9,Conato < 1 ha
"39,6959618","3,35420478",4,Islas Baleares,7,Illes Balears,07006,Artà,Mediterráneo,143,7984,"13979,3277",645402,Norte y nordeste de Mallorca,34040707006,2021-09-19,28,18,0,0,15,SE,9,Incendio < 100 ha
"39,68725234","2,51404544",4,Islas Baleares,7,Illes Balears,07007,Banyalbufar,Mediterráneo,109,523,"1805,6886",645401,Sierra Tramontana,34040707007,2021-09-19,28,18,0,1,0,C,9,Incendio < 500 ha
"39,68898957","2,84218549",4,Islas Baleares,7,Illes Balears,07008,Binissalem,Mediterráneo,136,8756,"2977,2138",645403,Interior de Mallorca,34040707008,2021-09-19,28,18,0,1,5,S,9,Incendio < 100 ha
"39,7590053","2,9855715",4,Islas Baleares,7,Illes Balears,07009,Búger,Mediterráneo,102,1087,"828,786",645402,Norte y nordeste de Mallorca,34040707009,2021-09-19,28,18,0,1,10,E,9,Incendio < 10 ha
"39,69606038","2,69938561",4,Islas Baleares,7,Illes Balears,07010,Bunyola,Mediterráneo,214,6895,"8469,7267",645401,Sierra Tramontana,34040707010,2021-09-19,28,18,0,1,0,C,9,Incendio < 100 ha
"39,5658892","2,50248281",4,Islas Baleares,7,Illes Balears,07011,Calvià,Mediterráneo,109,51710,"14502,2257",645404,Sur de Mallorca,34040707011,2021-09-19,28,18,0,1,10,S,9,Incendio < 500 ha
"39,77486818","2,96607993",4,Islas Baleares,7,Illes Balears,07012,Campanet,Mediterráneo,130,2648,"3465,224",645402,Norte y nordeste de Mallorca,34040707012,2021-09-19,28,18,0,1,10,E,9,Incendio < 30 ha
"39,43054249","3,01814674",4,Islas Baleares,7,Illes Balears,07013,Campos,Mediterráneo,22,11283,"14969,2585",645404,Sur de Mallorca,34040707013,2021-09-19,28,18,0,1,10,SE,9,Gran Incendio >= 500 ha
"39,70272083","3,43335832",4,Islas Baleares,7,Illes Balears,07014,Capdepera,Mediterráneo,98,12158,"5491,8208",645402,Norte y nordeste de Mallorca,34040707014,2021-09-19,28,18,0,0,15,E,9,Incendio < 30 ha
"40,00191941","3,83794037",4,Islas Baleares,7,Illes Balears,07015,Ciutadella de Menorca,Mediterráneo,19,30588,"18634,209",645501,Menorca,34040707015,2021-09-19,28,18,0,0,10,E,9,Gran Incendio >= 500 ha
"39,66870194","2,8139355",4,Islas Baleares,7,Illes Balears,07016,Consell,Mediterráneo,152,4125,"1370,2117",645403,Interior de Mallorca,34040707016,2021-09-19,28,18,0,1,5,S,9,Incendio < 30 ha
"39,65741566","2,95035295",4,Islas Baleares,7,Illes Balears,07017,Costitx,Mediterráneo,138,1329,"1536,6492",645403,Interior de Mallorca,34040707017,2021-09-19,28,18,0,1,10,SE,9,Incendio < 500 ha
"39,74902676","2,64671196",4,Islas Baleares,7,Illes Balears,07018,Deià,Mediterráneo,201,630,"1520,553",645401,Sierra Tramontana,34040707018,2021-09-19,28,18,0,1,0,C,9,Incendio < 500 ha
"39,82311033","2,88475312",4,Islas Baleares,7,Illes Balears,07019,Escorca,Mediterráneo,481,208,"13938,7221",645401,Sierra Tramontana,34040707019,2021-09-19,28,18,0,1,10,E,9,Incendio < 10 ha
"39,66685542","2,57938287",4,Islas Baleares,7,Illes Balears,07020,Esporles,Mediterráneo,178,5113,"3529,3433",645401,Sierra Tramontana,34040707020,2021-09-19,28,18,0,1,10,S,9,Incendio < 30 ha
"39,65367759","2,48208552",4,Islas Baleares,7,Illes Balears,07021,Estellencs,Mediterráneo,140,327,"1343,9483",645401,Sierra Tramontana,34040707021,2021-09-19,28,18,0,1,10,S,9,Gran Incendio >= 500 ha
"39,46872493","3,14917515",4,Islas Baleares,7,Illes Balears,07022,Felanitx,Mediterráneo,110,18202,"16979,4354",645405,Levante mallorquín,34040707022,2021-09-19,28,18,0,1,10,SE,9,Incendio < 500 ha
"39,98257652","4,00760611",4,Islas Baleares,7,Illes Balears,07023,Ferreries,Mediterráneo,138,4908,"6608,9395",645501,Menorca,34040707023,2021-09-19,28,18,0,0,10,E,9,Incendio < 10 ha
"38,7053186","1,4281037",4,Islas Baleares,7,Illes Balears,07024,Formentera,Mediterráneo,40,11904,"8324,3272",645301,Ibiza y Formentera,34040707024,2021-09-19,28,18,0,0,10,SE,9,Incendio < 30 ha
"39,78221695","2,74130906",4,Islas Baleares,7,Illes Balears,07025,Fornalutx,Mediterráneo,143,679,"1948,9994",645401,Sierra Tramontana,34040707025,2021-09-19,28,18,0,1,0,C,9,Incendio < 10 ha
